cust_id,Geo,Age,R_ninteen,C_ninteen,R_twenty,C_twenty,R_twentyone,C_twentyone,R_twentytwo,C_twentytwo,R_twentythree,C_twentythree
108068559,Gangnam,67,116961.731,2121,100944.331,1797,145600.576,1863,144626.572,1299,103905.956,834
108102399,Gimpo,67,127663.232,210,73392.24,155,81423.508,145,155104.962,157,23806.5,33
108105888,Gimpo,67,87233.937,532,117391.182,734,147179.367,650,166927.3,674,108106.915,312
108112394,Yangcheon,67,75984.314,416,86830.366,371,118430.284,336,156971.246,409,107990.186,220
108128014,Bupyeong,67,104990.529,1106,104644.169,740,134783.989,789,165182.709,821,74154.78,457
108158811,Gangnam,67,111338.017,1248,88686.496,1041,108130.937,1331,151702.311,1515,89706.067,634
108166478,Gangnam,67,45814.463,898,42228.412,919,40867.271,695,123109.293,671,16455.252,389
108227451,Pyeongtaek,67,124140.847,876,109140.887,786,159146.086,1065,145268.891,870,71360.626,310
108267412,Seocho,67,56855.846,404,62059.625,497,105214.002,784,158920.022,727,36239.686,357
108327631,Gangnam,67,68664.149,647,62790.645,468,110995.937,418,140049.213,482,39761.854,229
108330975,Gangdong,67,69132.817,457,54686.788,492,129426.748,769,141987.715,894,64193.872,506
108369041,Bucheon,67,71469.142,1586,48820.429,1205,60093.596,1143,118879.065,1236,45318.054,528
108433674,Yongsan,67,75362.387,172,80886.284,131,194176.05,146,193010.377,180,160850.534,50
108438467,Mapo,67,129578.604,799,126737.462,535,128581.603,488,208049.455,608,97501.793,312
108447101,Nam-gu,67,119593.243,932,137408.248,860,104488.541,482,127385.923,588,69066.06,366
108478101,Junggu,67,36046.166,85,49729.83,107,76561.763,177,135208.839,168,69299.34,128
108484362,Bucheon,67,74460.265,332,54879.227,317,63969.341,340,155564.656,457,55655.233,210
108488869,Yongsan,67,130222.959,559,120111.353,442,107588.114,431,168538.106,375,96692.034,158
108535498,Yangcheon,67,151254.879,518,179636.814,507,256831.726,440,136951.129,414,60014.827,176
108592811,Gangnam,67,111432.596,358,96821.21,378,176498.571,502,200113.325,474,157510.632,287
108602635,Gangnam,67,115551.559,862,98233.421,622,107997.604,729,140311.016,787,48217.077,294
108605695,Bucheon,67,50776.601,251,94495.471,381,168163.437,602,163645.577,670,44868.316,255
108605955,Seongnam,67,66966.215,407,53524.33,512,127849.511,440,112476.001,334,63525.679,196
108792879,Yongsan,66,88527.347,513,84201.554,533,114208.768,613,138338.183,745,66650.006,325
108817649,Songpa,66,128719.387,261,110793.554,280,116842.723,278,125273.201,324,37044.238,115
108826364,Songpa,66,301108.187,495,366934.318,386,478294.893,373,724888.47,374,412700.316,272
108869294,Gangnam,66,94984.027,387,101808.741,570,105114.376,504,136287.061,405,58476.653,209
108899851,Gangnam,66,156293.074,424,125877.594,325,156385.814,403,257252.569,397,77774.827,197
108908973,Gangnam,66,76107.836,1707,92418.171,1104,149962.278,890,208391.681,1050,74125.402,399
108923263,Songpa,66,83532.699,413,77541.971,309,26800.885,237,128068.879,289,31596.852,141
108930616,Gangdong,66,76009.728,978,57598.775,574,74790.674,820,124520.571,1153,52640.351,705
108968271,Seongnam,66,128098.436,1019,115471.24,784,130179.757,825,162822.943,847,138741.071,499
108996419,Bucheon,66,120743.997,368,70145.733,217,122162.015,329,127146.395,297,200766.792,198
109023301,Bucheon,66,101937.835,452,67716.434,253,121546.41,319,172486.931,507,86491.369,180
109041594,Yangcheon,66,111379.369,536,161599.003,380,117426.711,426,119825.386,433,53070.093,178
109058881,Seocho,66,58323.893,454,69985.462,380,112697.459,295,123661.903,455,20576.515,184
109076371,Seongnam,66,58473.515,319,91620.934,293,109041.521,517,140000.322,897,89325.286,370
109130519,Bucheon,66,61834.394,756,149126.399,828,96482.461,774,125553.708,824,55726.821,387
109137551,Bucheon,66,61197.794,646,65119.802,638,150433.064,553,165320.219,530,39852.006,329
109152183,Yongsan,66,172475.888,508,132212.988,503,134049.042,491,177808.774,473,47295.814,176
109190894,Guro,66,56315.582,535,79211.497,525,124196.002,589,131798.182,645,68290.216,275
109205791,Yeongdeungpo,66,138554.648,319,149991.174,348,111415.557,437,138936.825,551,92888.973,301
109272046,Nowon,66,151891.264,640,138384.67,709,166333.809,738,157483.508,906,125605.79,426
109276321,Songpa,66,116655.021,576,138713.571,562,137200.685,559,143822.679,557,25400.526,188
109297996,Goyang,66,242667.176,277,177040.382,251,201382.748,262,202888.395,337,241312.839,224
109308509,Buk-gu,66,62762.799,332,209949.806,326,165668.861,380,166392.112,265,33285.38,59
109362558,Goyang,66,49291.916,558,42936.127,598,56184.211,771,125637.668,903,56419.458,559
109375726,Nam-gu,66,115686.32,884,125319.215,661,154078.184,673,194646.949,731,67657.223,233
109382468,Gangnam,66,109572.276,535,107159.32,569,64610.582,439,133384.896,450,27248.887,187
109383397,Nam-gu,66,141388.531,321,211676.478,343,126831.449,255,158557.321,245,75480.887,111
109428731,Yongsan,66,125944.429,598,110969.263,703,199341.135,693,139811.84,655,37856.073,166
109584353,Seongdong,65,96068.78,309,153388.285,255,138242.42,227,178552.249,261,251003.622,254
109608627,Bucheon,65,83586.642,251,58414.49,214,64350.505,183,150661.958,260,63287.397,136
109613673,Gangnam,65,110627.138,359,125174.522,329,141579.617,403,139153.579,372,53953.648,136
109720565,Seongdong,65,60307.061,389,82117.054,416,134940.538,477,131564.728,518,77142.596,222
109739273,Songpa,65,54146.842,213,99944.985,437,111889.061,438,131710.355,410,74923.566,215
109745424,Gangnam,65,99925.897,382,105641.198,357,109195.787,259,207664.219,409,145549.208,307
109756779,Bucheon,65,141456.566,1440,179421.82,1210,126890.098,1285,135563.388,1165,48883.614,523
109799025,Gangnam,65,192295.62,240,107479.517,201,111535.84,194,297200.814,305,118727.59,33
109804058,Gangnam,65,185417.367,976,196357.933,940,211152.425,921,259002.045,944,118015.413,509
109829443,Yangcheon,65,106845.03,673,101431.696,682,106556.118,618,136286.497,539,71776.228,238
109863868,Gangnam,65,61795.96,498,59230.858,464,53426.367,411,138661.574,428,20624.59,208
109864349,Yangcheon,65,85864.641,412,180955.421,508,172974.786,514,206101.111,483,31250.158,108
109869185,Yangcheon,65,69238.356,454,62800.672,303,79138.983,391,155547.476,329,110226.634,250
109875141,Seocho,65,194296.844,336,136065.893,366,212996.781,552,220895.425,493,107864.2,200
109875299,Yongin,65,72841.406,402,110152.004,460,97456.179,441,176072.968,280,68140.781,149
109904292,Yangcheon,65,64796.859,613,60313.265,707,135394.565,635,131381.992,617,107773.979,309
109937825,Gangnam,65,70214.787,156,144534.206,224,182102.968,336,160544.248,370,92616.267,176
109971347,Bucheon,65,130762.014,331,81141.646,313,116014.77,359,138407.485,492,114517.906,269
109977991,Gangdong,65,130337.091,883,129700.944,794,113543.772,748,119744.945,744,48995.22,359
109993494,Seongnam,65,85760.237,281,119268.2,287,135030.792,307,154332.232,279,103577.342,113
110007956,Seo-gu,65,127826.147,502,96310.691,317,141235.617,501,299395.624,474,249534.082,331
110012188,Yangcheon,65,69624.465,262,82611.658,445,94582.431,508,155493.224,645,61803.22,313
110042626,Yangcheon,65,99247.058,1271,140499.911,1296,132536.346,1242,127150.648,936,65755.845,558
110267181,Songpa,65,140441.863,421,93021.294,335,75215.425,421,133615.924,358,40707.071,208
110270601,Seocho,65,133296.76,227,159105.129,740,263060.14,667,280481.036,655,94822.587,218
110283822,Yongsan,65,102108.981,495,94996.53,328,99380.084,416,151501.726,466,70383.525,162
110287742,Seongnam,65,120593.117,355,149938.476,235,100357.48,277,146407.312,289,47343.29,117
110296113,Junggu,65,125506.272,447,95543.03,468,100124.143,397,135528.415,484,66203.619,186
110312014,Gangnam,65,28771.915,264,33643.145,228,23819.582,171,134510.166,377,43331.136,104
110322414,Yangcheon,65,129973.686,581,111576.369,435,119316.012,421,185459.853,366,76163.52,226
110374871,Bucheon,65,170957.567,936,107308.436,911,126912.131,1162,136272.917,961,26974.753,267
110418817,Gangnam,65,141973.445,194,114356.534,171,161115.535,302,118589.064,290,64249.592,117
110429202,Yangcheon,65,162124.887,495,387776.43,522,536397.636,721,218823.876,835,177136.586,414
110477098,Gangnam,65,59888.005,171,134560.332,379,174318.484,517,260724.432,547,77333.496,265
110488921,Siheung,65,156521.772,373,124679.829,288,169640.066,373,154038.242,447,86776.637,245
110517819,Gangseo,65,147393.211,567,138852.669,547,191909.755,499,162894.762,453,80875.439,253
110551839,Seongnam,65,206282.809,308,168678.68,300,183783.062,210,240625.115,273,289446.372,185
110595839,Gangnam,64,68484.117,865,100256.846,944,106860.14,1135,124848.352,1129,56997.099,355
110612314,Yeonsu,64,156646.803,1005,143543.862,1169,108228.923,1018,144168.005,1085,59584.959,446
110637651,Gangnam,64,122335.033,278,129840.438,270,106999.157,290,126608.832,279,79117.884,158
110640261,Seongdong,64,161090.869,165,119260.098,168,132028.866,249,118676.58,412,87754.22,121
110652749,Yangju,64,38794.995,419,50770.205,559,204728.328,760,351233.103,611,118889.533,154
110675624,Yongsan,64,152340.984,617,120993.948,557,172087.451,532,169564.84,535,66277.879,202
110735191,Yangcheon,64,167914.979,565,90264.896,422,119355.818,415,128065.643,420,62317.716,198
110757369,Bucheon,64,116722.753,441,122663.314,413,105523.5,418,164704.179,528,72904.551,218
110799896,Ulju,64,153563.179,305,113363.955,300,144305.147,329,239138.528,453,63172.308,161
110816945,Yongsan,64,108328.28,659,314442.304,594,444608.428,653,306059.829,770,249793.29,299
110850891,Seongbuk,64,546438.303,292,564592.301,393,462609.244,382,539297.647,408,234176.889,162
110917119,Bucheon,64,137467.498,546,106873.664,544,91523.226,510,187549.998,415,34932.442,234
110918126,Gangnam,64,319020.342,632,424437.83,657,400490.733,672,358045.105,612,192838.635,293
110946151,Yongsan,64,197710.154,396,211546.363,377,193752.209,659,134689.309,785,49086.084,369
110995611,Dongdaemun,64,125289.155,463,158437.67,648,181272.836,575,212471.796,591,95778.455,320
111102593,Gwangjin,64,92946.508,392,91387.821,421,96648.977,326,124406.216,446,46718.253,197
111141352,Yeongdeungpo,64,109426.952,332,96069.879,319,82991.698,420,124382.625,484,53294.697,213
111155581,Bucheon,64,59701.234,358,62274.963,328,82130.369,356,124085.271,422,49247.477,238
111186541,Songpa,64,174308.269,826,161198.567,887,252855.072,744,279261.573,735,153290.629,421
111284971,Paju,64,131602.312,178,120650.154,367,139773.532,311,207965.678,366,140203.609,150
111332928,Gangnam,64,162626.789,683,183927.912,744,176457.113,688,136695.628,644,115009.979,391
111333803,Seongnam,64,134436.843,337,128120.386,279,124628.579,354,150869.806,384,229849.433,275
111352552,Gangdong,64,148823.784,738,207323.84,1074,244798.944,961,552805.943,1690,0,0
111366951,Junggu,64,203820.035,2002,241380.56,2258,196116.706,1936,163007.876,1543,121706.136,836
111381097,Taean,64,170903.4,520,126507.498,481,125019.548,529,204556.853,1023,111726.221,323
111461601,Gangnam,64,182954.977,671,113455.662,544,122812.034,658,142867.604,689,40465.756,342
111496681,Gangnam,64,133051.33,635,125726.204,580,172006.216,625,202320.023,431,56535.972,148
111506108,Yangcheon,64,60799.641,228,87928.008,233,151913.053,326,288498.794,418,75875.94,124
111531913,Yongsan,64,80742.48,542,151174.412,539,148755.043,559,130772.882,509,88030.839,258
111581021,Gangnam,64,20670.962,151,24497.827,207,122801.752,258,154642.04,358,59937.07,178
111588167,Bucheon,64,128805.312,440,123380.769,384,148203.6,630,136393.953,551,30452.166,159
111594111,Goyang,64,136411.071,1014,184499.626,1200,189405.045,1624,121430.295,542,22233.838,149
111600254,Gwangjin,64,130029.047,510,141011.952,412,152844.848,570,136397.383,455,64989.305,280
111658308,Yongsan,64,203764.221,428,427132.23,556,256652.019,508,153070.651,400,47162.658,185
111709775,Goyang,63,116181.785,537,83450.862,437,65827.566,276,125912.685,454,47511.793,227
111729657,Bucheon,63,13805.47,571,28318.418,627,20325.024,616,182094.135,592,24067.913,367
111761351,Nam-gu,63,90108.095,484,72317.097,372,110439.444,315,140713.508,463,30725.223,186
111769072,Goyang,63,104813.499,376,118046.767,375,125552.139,404,132949.737,388,73170.402,209
111816589,Yeonsu,63,176500.038,950,244971.379,1021,238735.614,933,160305.162,1014,81049.247,551
111838024,Seongnam,63,79754.702,574,84115.086,459,89390.58,440,154472.033,664,37273.385,228
111873588,Gimpo,63,79065.314,546,146731.965,570,272200.768,677,359716.263,746,60710.502,250
111879479,Seocho,63,225177.717,472,409690.634,704,204619.59,512,195297.629,311,76318.16,147
111970578,Yeongdeungpo,63,222816.411,504,331865.536,451,321010.521,518,392315.911,533,102480.483,236
111972417,Gangnam,63,117311.698,365,122339.653,331,128809.531,283,148184.127,249,31575.22,46
111978505,Hanam,63,137624.992,407,132849.985,359,123778.601,359,141570.455,323,42801.661,151
112016923,Gangnam,63,101989.653,575,86628.582,493,114389.473,447,181201.403,479,61914.714,193
112039339,Seongnam,63,137381.352,852,128478.969,749,130642.427,636,169357.283,711,79617.076,305
112078217,Seongdong,63,69507.071,358,69788.489,250,68434.104,302,160759.476,374,54951.706,143
112123373,Hanam,63,127084.389,373,77469.45,267,187299.221,615,176713.688,1259,36194.7,324
112166836,Gangnam,63,129501.752,425,134453.707,420,236338.439,505,126330.241,397,149369.96,158
112215408,Songpa,63,141024.749,437,240267.918,477,149476.085,244,139721.221,440,91274.95,246
112277648,Gangnam,63,98410.574,1198,78865.509,1012,64731.489,893,129455.834,860,80635.698,367
112279571,Seongbuk,63,121364.383,269,132285.525,248,123568.829,381,132307.698,392,82041.373,160
112281151,Songpa,63,27250.981,263,19684.945,225,95118.768,320,123661.776,320,21188.906,136
112302251,Songpa,63,90619.029,504,120906.971,496,124902.666,587,166733.949,431,66399.636,160
112344328,Gangnam,63,86027.26,342,95790.999,374,155679.729,410,145159.476,477,123461.76,365
112382321,Seongnam,63,110120.674,540,142825.923,257,102736.895,306,139851.586,372,60000.076,184
112402308,Yangcheon,63,93379.761,515,196537.92,541,113671.691,537,134580.625,361,61019.482,202
112454201,Gangnam,63,90613.118,463,95746.406,511,202758.781,662,137311.618,515,45399.268,178
112481203,Yongin,63,97917.287,487,82545.214,385,122207.313,400,174339.715,313,235851.712,219
112502947,Gangnam,63,80089.025,229,128594.595,264,164664.162,291,207111.873,314,33985.641,110
112521787,Junggu,63,125755.443,585,122228.069,732,100773.056,671,129300.253,701,74854.811,336
112648682,Songpa,63,124198.673,656,115271.404,678,118872.886,682,151824.09,560,63991.777,315
112679129,Yangcheon,63,129517.329,649,116501.274,703,114390.314,623,148296.332,729,118388.615,413
112714972,Yangcheon,63,48964.944,562,76054.829,607,106352.558,551,125902.199,663,91004.961,356
112716549,Seongdong,63,165270.247,710,164651.177,628,176765.834,587,142171.765,622,73873.575,271
112719501,Nam-gu,63,142646.772,708,108493.586,489,152123.212,514,130139.039,499,56146.937,218
112724978,Yongin,63,161645.606,582,203483.565,462,225500.673,342,145747.245,319,85169.721,167
112728976,Junggu,63,136687.614,347,72821.115,299,127558.985,476,150687.054,509,151286.262,186
112746952,Nam-gu,63,18982.51,174,15031.845,181,87151.154,292,157782.25,371,62819.992,168
112803204,Seocho,62,152814.339,344,116504.893,217,128252.699,330,151485.369,321,154872.631,237
112840771,Yangcheon,62,129397.27,530,147853.494,631,130849.01,858,160173.995,865,75976.267,511
112875948,Gangseo,62,108799.261,510,135547.327,457,171510.609,536,248577.023,612,90092.973,300
112919796,Seongnam,62,23800.44,146,50339.415,242,119526.087,460,167133.498,404,49559.494,144
112941062,Seongnam,62,59988.544,401,131529.803,414,122356.842,527,136249.755,541,117229.784,286
113017862,Yangcheon,62,62172.422,348,53658.017,289,130304.895,435,116526.262,437,48553.469,196
113051491,Yangcheon,62,155137.707,493,113282.702,387,111466.689,399,127194.033,503,85541.688,371
113136038,Gangnam,62,230306.601,639,68020.302,344,94405.277,194,306964.505,267,63605.85,72
113153847,Seodaemun,62,51281.278,366,56303.009,428,94512.636,523,129853.112,553,28142.493,236
113162092,Yangcheon,62,85518.677,364,83796.163,387,83071.384,297,180123.546,382,68976.218,253
113194111,Seodaemun,62,68960.449,407,96181.936,407,83823.352,304,137167.593,322,73668.977,178
113248071,Seongnam,62,99319.349,480,123449.293,548,122319.912,508,127980.979,516,54294.438,162
113300081,Gangnam,62,0,0,54519.918,108,104626.391,432,139731.613,710,99135.064,199
113370431,Goyang,62,87497.995,456,64069.482,321,415054.239,496,200429.69,674,59464.75,243
113374804,Yeongdeungpo,62,31106.297,146,64201.598,184,89026.601,322,129949.758,470,107957.032,207
113449233,Nam-gu,62,94345.355,562,111733.121,671,121967.937,615,138096.929,632,50558.44,346
113471205,Gangnam,62,138511.941,455,135461.01,696,165987.001,635,183728.213,606,125310.04,266
113485553,Gangnam,62,208030.516,360,87923.218,258,173359.067,389,134889.354,438,59345.846,242
113486821,Seongnam,62,86936.409,355,109232.244,281,147489.88,574,125973.674,511,53653.518,226
113490318,Yangcheon,62,57891.082,721,124063.741,827,98072.813,1053,162519.88,877,51080.752,392
113572695,Gimpo,62,93400.688,597,79479.731,632,129758.218,583,164387.923,503,87382.002,211
113587195,Gangnam,62,54806.529,198,48359.345,118,47948.769,296,127101.595,357,95333.751,123
113612303,Mapo,62,60047.462,332,58631.307,309,64063.526,377,155515.015,358,57741.037,183
113620639,Seo-gu,62,63633.664,230,70264.033,265,206434.486,315,177647.315,308,100898.889,151
113668011,Gangnam,62,126260.332,774,106286.178,727,116583.791,689,123293.165,563,111065.865,263
113741931,Dongdaemun,62,59368.36,269,94980.554,549,124683.181,625,162037.291,678,83200.45,215
113795389,Bucheon,62,111241.631,1603,154261.914,1057,132689.928,1167,131923.524,1147,87984.294,509
113971915,Gwangjin,61,102587.763,241,151437.342,275,141998.123,482,128915.962,615,71388.731,240
113990051,Hanam,61,54465.127,569,113196.078,575,101034.237,596,133116.539,851,83184.777,414
114028725,Seongnam,61,132681.146,549,161963.796,465,189485.756,630,169623.138,435,74226.088,155
114089553,Yongsan,61,176037.533,639,154909.948,735,127162.076,654,154739.784,512,35766.627,221
114098281,Songpa,61,137758.959,132,81810.323,176,126794.57,238,128239.417,256,97982.776,114
114112703,Nowon,61,58661.427,391,103729.883,431,113895.55,488,130449.847,451,54930.276,183
114277984,Gangnam,61,129453.227,733,120164.274,689,110030.841,837,127457.374,812,45414.298,364
114329551,Gangnam,61,76072.675,690,62071.678,526,125963.094,852,174619.47,784,54139.495,441
114371507,Jongno,61,91358.474,247,93770.845,300,95584.093,270,126258.099,347,39500.152,94
114459552,Yeongdeungpo,61,52255.339,267,47370.77,222,73376.676,347,111333.462,394,60587.202,151
114471516,Gangnam,61,147433.971,509,109198.268,370,138936.61,398,147771.586,432,64599.241,187
114617946,Gwangjin,61,89481.369,351,80849.349,241,100007.878,222,138302.331,314,63485.518,146
